"season","League","Date","Month","Home","Away","HomeGoals","AwayGoals","TotalGoals","odds1","oddsX","odds2","oddsOver2.5","oddsUnder2.5","hs","as","hst","ast"
"2122","E0",2021-11-20,11,"Burnley","Crystal Palace",3,3,6,2.79,3.29,2.79,2.21,1.74,15,18,9,8
"2122","E0",2021-11-20,11,"Newcastle","Brentford",3,3,6,2.67,3.42,2.81,2.01,1.9,23,10,9,4
"2122","E0",2021-11-20,11,"Norwich","Southampton",2,1,3,3.71,3.54,2.12,2.04,1.87,8,17,4,5
"2122","E0",2021-11-20,11,"Watford","Man United",4,1,5,6.25,4.69,1.53,1.68,2.3,20,9,7,3
"2122","E0",2021-11-20,11,"Wolves","West Ham",1,0,1,3.18,3.28,2.49,2.13,1.79,15,8,5,3
"2122","E0",2021-11-20,11,"Liverpool","Arsenal",4,0,4,1.47,5,6.84,1.48,2.79,19,5,9,3
"2122","E0",2021-11-21,11,"Man City","Everton",3,0,3,1.19,7.71,17.04,1.53,2.64,17,4,7,1
"2122","E0",2021-11-21,11,"Tottenham","Leeds",2,1,3,1.77,4.15,4.61,1.81,2.1,13,18,4,7
"2122","F1",2021-08-06,8,"Monaco","Nantes",1,1,2,1.51,4.62,6.82,1.71,2.25,15,5,3,1
"2122","F1",2021-08-07,8,"Lyon","Brest",1,1,2,1.35,5.95,8.71,1.38,3.26,17,13,4,8
"2122","F1",2021-08-07,8,"Troyes","Paris SG",1,2,3,11.77,6.04,1.28,1.6,2.45,15,12,7,3
"2122","F1",2021-08-08,8,"Rennes","Lens",1,1,2,2.06,3.61,3.85,2.01,1.9,10,11,2,6
"2122","F1",2021-08-08,8,"Bordeaux","Clermont",0,2,2,2.13,3.47,3.79,2.17,1.76,10,19,6,10
"2122","F1",2021-08-08,8,"Nice","Reims",0,0,0,1.88,3.78,4.38,2.08,1.82,12,5,2,0
"2122","F1",2021-08-08,8,"St Etienne","Lorient",1,1,2,2.27,3.64,3.26,1.94,1.96,20,12,3,3
"2122","F1",2021-08-08,8,"Strasbourg","Angers",0,2,2,2.01,3.55,4.1,2.23,1.72,7,9,1,2
"2122","F1",2021-08-08,8,"Metz","Lille",3,3,6,5.8,3.44,1.78,2.41,1.63,12,18,5,7
"2122","F1",2021-08-08,8,"Montpellier","Marseille",2,3,5,3.12,3.58,2.37,1.94,1.96,8,21,1,7
"2122","F1",2021-08-13,8,"Lorient","Monaco",1,0,1,4.31,3.59,1.95,1.99,1.92,2,12,2,3
"2122","F1",2021-08-14,8,"Lille","Nice",0,4,4,1.85,3.61,4.86,2.17,1.76,11,11,2,7
"2122","F1",2021-08-14,8,"Paris SG","Strasbourg",4,2,6,1.21,7.74,13.76,1.39,3.13,11,8,6,2
"2122","F1",2021-08-15,8,"Angers","Lyon",3,0,3,4.38,3.81,1.88,1.81,2.09,13,8,6,3
"2122","F1",2021-08-15,8,"Brest","Rennes",1,1,2,3.14,3.43,2.42,1.88,2.04,10,6,5,2
"2122","F1",2021-08-15,8,"Clermont","Troyes",2,0,2,2.09,3.59,3.77,2.16,1.77,18,6,8,1
"2122","F1",2021-08-15,8,"Nantes","Metz",2,0,2,2.36,3.27,3.43,2.36,1.65,11,10,7,5
"2122","F1",2021-08-15,8,"Reims","Montpellier",3,3,6,2.75,3.22,2.87,2.13,1.79,19,15,9,5
"2122","F1",2021-08-15,8,"Lens","St Etienne",2,2,4,2.1,3.61,3.72,2.02,1.89,22,12,7,7
"2122","F1",2021-08-15,8,"Marseille","Bordeaux",2,2,4,1.55,4.47,6.39,1.88,2.03,10,8,2,2
"2122","F1",2021-08-20,8,"Brest","Paris SG",2,4,6,11.18,6.21,1.28,1.45,2.87,11,16,3,8
"2122","F1",2021-08-21,8,"Monaco","Lens",0,2,2,1.79,3.77,4.99,1.85,2.07,9,4,2,2
"2122","F1",2021-08-21,8,"St Etienne","Lille",1,1,2,3.09,3.29,2.53,2.25,1.71,10,8,2,6
"2122","F1",2021-08-22,8,"Lyon","Clermont",3,3,6,1.61,4.29,5.8,1.67,2.33,21,17,9,5
"2122","F1",2021-08-22,8,"Bordeaux","Angers",1,1,2,2.89,3.32,2.67,2.2,1.74,14,6,5,3
"2122","F1",2021-08-22,8,"Metz","Reims",1,1,2,2.39,3,3.68,2.42,1.62,10,12,4,3
"2122","F1",2021-08-22,8,"Montpellier","Lorient",3,1,4,2.26,3.35,3.56,1.85,2.06,32,5,11,4
"2122","F1",2021-08-22,8,"Strasbourg","Troyes",1,1,2,2.12,3.4,3.87,2.15,1.78,14,10,4,6
"2122","F1",2021-08-22,8,"Rennes","Nantes",1,0,1,1.88,3.71,4.5,2.07,1.85,14,4,5,1
"2122","F1",2021-08-27,8,"Nantes","Lyon",0,1,1,4.84,4.1,1.74,1.75,2.19,18,12,5,5
"2122","F1",2021-08-28,8,"Nice","Bordeaux",4,0,4,1.68,4,5.54,1.94,1.96,11,13,5,4
"2122","F1",2021-08-28,8,"Marseille","St Etienne",3,1,4,1.74,3.97,5.1,1.9,2.01,19,11,5,7
"2122","F1",2021-08-29,8,"Troyes","Monaco",1,2,3,4.44,3.76,1.88,1.94,1.96,12,7,3,4
"2122","F1",2021-08-29,8,"Angers","Rennes",2,0,2,2.99,3.29,2.61,2.25,1.71,16,7,4,2
"2122","F1",2021-08-29,8,"Clermont","Metz",2,2,4,1.81,3.82,4.74,2.12,1.79,16,12,4,4
"2122","F1",2021-08-29,8,"Lens","Lorient",2,2,4,1.77,3.77,5.17,1.93,1.98,19,15,9,7
"2122","F1",2021-08-29,8,"Strasbourg","Brest",3,1,4,2.06,3.4,4.09,1.87,2.04,11,11,5,5
"2122","F1",2021-08-29,8,"Lille","Montpellier",2,1,3,1.72,3.9,5.35,1.78,2.15,15,6,4,3
"2122","F1",2021-08-29,8,"Reims","Paris SG",0,2,2,15.58,7.92,1.19,1.38,3.16,11,12,4,3
"2122","F1",2021-09-10,9,"Lorient","Lille",2,1,3,3.52,3.3,2.3,2.13,1.79,14,9,7,3
"2122","F1",2021-09-11,9,"Paris SG","Clermont",4,0,4,1.26,6.37,12.02,1.48,2.74,13,14,7,2
"2122","F1",2021-09-11,9,"Monaco","Marseille",0,2,2,2.08,3.76,3.63,1.88,2.02,7,13,0,5
"2122","F1",2021-09-12,9,"Montpellier","St Etienne",2,0,2,2.66,3.59,2.72,1.78,2.14,11,14,4,2
"2122","F1",2021-09-12,9,"Bordeaux","Lens",2,3,5,3.32,3.61,2.25,2.02,1.88,11,12,3,5
"2122","F1",2021-09-12,9,"Brest","Angers",1,1,2,2.68,3.49,2.76,2.02,1.89,12,8,6,2
"2122","F1",2021-09-12,9,"Metz","Troyes",0,2,2,2.35,3.41,3.31,2.23,1.72,16,10,2,5
"2122","F1",2021-09-12,9,"Rennes","Reims",0,2,2,1.71,3.67,5.98,2.15,1.78,9,7,1,3
"2122","F1",2021-09-12,9,"Nantes","Nice",0,2,2,3.48,3.39,2.27,2.15,1.77,19,9,7,3
"2122","F1",2021-09-12,9,"Lyon","Strasbourg",3,1,4,1.53,4.58,6.42,1.58,2.53,14,12,7,4
"2122","F1",2021-09-17,9,"Strasbourg","Metz",3,0,3,1.9,3.58,4.6,2.2,1.74,10,15,6,5
"2122","F1",2021-09-18,9,"Lens","Lille",1,0,1,2.56,3.41,2.96,2.13,1.79,13,6,4,2
"2122","F1",2021-09-18,9,"St Etienne","Bordeaux",1,2,3,1.97,3.53,4.32,2.08,1.83,12,13,5,3
"2122","F1",2021-09-19,9,"Nice","Monaco",2,2,4,2.78,3.41,2.72,2.05,1.86,12,8,3,3
"2122","F1",2021-09-19,9,"Angers","Nantes",1,4,5,2.17,3.36,3.78,2.25,1.71,10,8,5,4
"2122","F1",2021-09-19,9,"Clermont","Brest",1,1,2,1.87,3.97,4.21,1.79,2.12,7,5,4,1
"2122","F1",2021-09-19,9,"Reims","Lorient",0,0,0,2.27,3.47,3.42,2.2,1.74,10,6,2,3
"2122","F1",2021-09-19,9,"Troyes","Montpellier",1,1,2,2.58,3.56,2.83,1.79,2.12,8,6,3,2
"2122","F1",2021-09-19,9,"Marseille","Rennes",2,0,2,1.97,3.63,4.15,2.08,1.84,17,13,6,2
"2122","F1",2021-09-19,9,"Paris SG","Lyon",2,1,3,1.37,5.62,8.51,1.46,2.88,14,12,5,5
"2122","F1",2021-09-22,9,"Lille","Reims",2,1,3,1.73,3.77,5.54,2.23,1.72,7,11,4,5
"2122","F1",2021-09-22,9,"Monaco","St Etienne",3,1,4,1.53,4.45,6.85,1.88,2.03,14,9,6,3
"2122","F1",2021-09-22,9,"Montpellier","Bordeaux",3,3,6,2.02,3.82,3.77,1.75,2.18,15,15,6,7
"2122","F1",2021-09-22,9,"Nantes","Brest",3,1,4,2.18,3.45,3.65,2.04,1.88,14,10,6,2
"2122","F1",2021-09-22,9,"Rennes","Clermont",6,0,6,2.04,3.63,3.9,2.02,1.88,21,4,10,1
"2122","F1",2021-09-22,9,"Angers","Marseille",0,0,0,3.62,3.52,2.16,2.08,1.84,9,6,1,1
"2122","F1",2021-09-22,9,"Lens","Strasbourg",0,1,1,2.04,3.68,3.84,1.94,1.96,17,6,4,1
"2122","F1",2021-09-22,9,"Lorient","Nice",1,0,1,3.31,3.54,2.28,2.06,1.85,8,13,1,1
"2122","F1",2021-09-22,9,"Lyon","Troyes",3,1,4,1.42,5.26,7.59,1.55,2.61,15,12,8,7
"2122","F1",2021-09-22,9,"Metz","Paris SG",1,2,3,10.51,6.63,1.27,1.46,2.83,6,15,2,5
"2122","F1",2021-09-25,9,"St Etienne","Nice",0,3,3,3.35,3.5,2.29,1.93,1.97,11,14,6,9
"2122","F1",2021-09-25,9,"Strasbourg","Lille",1,2,3,2.84,3.33,2.71,2.17,1.76,10,16,3,7
"2122","F1",2021-09-25,9,"Lyon","Lorient",1,1,2,1.38,5.29,8.98,1.61,2.45,12,12,2,5
"2122","F1",2021-09-25,9,"Paris SG","Montpellier",2,0,2,1.23,7.11,13.15,1.34,3.43,16,10,5,4
"2122","F1",2021-09-26,9,"Bordeaux","Rennes",1,1,2,3.45,3.67,2.17,2.05,1.87,10,18,3,8
"2122","F1",2021-09-26,9,"Brest","Metz",1,2,3,2.07,3.53,3.89,2.07,1.85,11,6,2,4
"2122","F1",2021-09-26,9,"Reims","Nantes",3,1,4,2.66,3.25,2.96,2.47,1.6,9,11,5,2
"2122","F1",2021-09-26,9,"Troyes","Angers",1,1,2,2.85,3.27,2.73,2.35,1.66,6,17,3,6
"2122","F1",2021-09-26,9,"Clermont","Monaco",1,3,4,3.75,3.67,2.07,1.88,2.03,12,6,4,3
"2122","F1",2021-09-26,9,"Marseille","Lens",2,3,5,1.79,3.84,4.85,1.9,2.01,14,14,4,5
"2122","F1",2021-10-01,10,"Lens","Reims",2,0,2,1.81,3.56,5.2,2.19,1.75,13,3,7,0
"2122","F1",2021-10-02,10,"Montpellier","Strasbourg",1,1,2,2.46,3.59,2.97,1.78,2.13,12,6,4,3
"2122","F1",2021-10-02,10,"Nice","Brest",2,1,3,1.58,4.57,5.78,1.71,2.26,20,6,9,2
"2122","F1",2021-10-03,10,"Rennes","Paris SG",2,0,2,5.67,4.85,1.56,1.64,2.39,12,13,4,0
"2122","F1",2021-10-03,10,"Angers","Metz",3,2,5,2,3.39,4.38,2.35,1.66,18,2,5,2
"2122","F1",2021-10-03,10,"Lorient","Clermont",1,1,2,2.54,3.41,2.99,1.94,1.96,6,8,1,4
"2122","F1",2021-10-03,10,"Monaco","Bordeaux",3,0,3,1.4,5.2,8.58,1.67,2.33,12,4,4,1
"2122","F1",2021-10-03,10,"Nantes","Troyes",2,0,2,1.79,3.76,5.05,2.1,1.81,8,15,4,4
"2122","F1",2021-10-03,10,"Lille","Marseille",2,0,2,2.52,3.34,3.07,2.13,1.79,12,10,5,3
"2122","F1",2021-10-03,10,"St Etienne","Lyon",1,1,2,4.7,4.04,1.78,1.59,2.49,18,15,6,5
"2122","F1",2021-10-15,10,"Paris SG","Angers",2,1,3,1.37,5.44,8.74,1.6,2.49,13,7,2,2
"2122","F1",2021-10-16,10,"Clermont","Lille",1,0,1,3.26,3.47,2.34,2.05,1.86,9,9,3,2
"2122","F1",2021-10-16,10,"Lyon","Monaco",2,0,2,2.26,3.73,3.2,1.66,2.34,14,9,8,3
"2122","F1",2021-10-17,10,"Troyes","Nice",1,0,1,4.4,3.7,1.9,1.86,2.05,8,11,3,3
"2122","F1",2021-10-17,10,"Bordeaux","Nantes",1,1,2,2.9,3.17,2.76,2.16,1.76,8,13,1,7
"2122","F1",2021-10-17,10,"Brest","Reims",1,1,2,2.41,3.23,3.36,2.25,1.71,9,13,4,2
"2122","F1",2021-10-17,10,"Metz","Rennes",0,3,3,4.76,3.6,1.87,2.18,1.75,9,21,2,8
"2122","F1",2021-10-17,10,"Strasbourg","St Etienne",5,1,6,2.18,3.36,3.75,1.91,1.99,12,4,6,2
"2122","F1",2021-10-17,10,"Montpellier","Lens",1,0,1,3.11,3.53,2.39,1.72,2.23,15,19,6,5
"2122","F1",2021-10-17,10,"Marseille","Lorient",4,1,5,1.54,4.33,6.87,1.76,2.18,16,15,6,7
"2122","F1",2021-10-22,10,"St Etienne","Angers",2,2,4,2.96,3.36,2.59,2.01,1.9,17,4,6,2
"2122","F1",2021-10-23,10,"Nantes","Clermont",2,1,3,2.28,3.47,3.38,2.05,1.86,8,4,4,1
"2122","F1",2021-10-23,10,"Lille","Brest",1,1,2,1.55,4.36,6.61,1.93,1.97,13,13,3,5
"2122","F1",2021-10-24,10,"Nice","Lyon",3,2,5,2.62,3.56,2.78,1.67,2.32,17,13,7,8
"2122","F1",2021-10-24,10,"Lens","Metz",4,1,5,1.65,3.92,6.08,1.89,2.01,11,9,5,4
"2122","F1",2021-10-24,10,"Lorient","Bordeaux",1,1,2,2.08,3.5,3.89,2.08,1.84,14,11,4,5
"2122","F1",2021-10-24,10,"Reims","Troyes",1,2,3,2.3,3.15,3.71,2.33,1.67,18,7,5,4
"2122","F1",2021-10-24,10,"Rennes","Strasbourg",1,0,1,1.84,3.85,4.54,1.96,1.94,17,8,3,2
"2122","F1",2021-10-24,10,"Monaco","Montpellier",3,1,4,1.5,4.71,6.91,1.65,2.35,14,12,4,3
"2122","F1",2021-10-24,10,"Marseille","Paris SG",0,0,0,5.36,4.44,1.63,1.6,2.49,15,10,1,4
"2122","F1",2021-10-27,10,"Nice","Marseille",1,1,2,2.52,3.48,2.97,1.93,1.97,11,7,3,1
"2122","F1",2021-10-29,10,"Paris SG","Lille",2,1,3,1.36,5.45,9.23,1.65,2.35,17,11,6,3
"2122","F1",2021-10-30,10,"Metz","St Etienne",1,1,2,2.68,3.47,2.77,2.02,1.88,9,10,4,3
"2122","F1",2021-10-30,10,"Lyon","Lens",2,1,3,1.71,4.35,4.8,1.57,2.56,13,18,4,10
"2122","F1",2021-10-31,10,"Angers","Nice",1,2,3,3,3.48,2.49,2.09,1.81,3,14,2,5
"2122","F1",2021-10-31,10,"Bordeaux","Reims",3,2,5,2.59,3.21,3.08,2.38,1.64,17,12,7,8
"2122","F1",2021-10-31,10,"Montpellier","Nantes",2,0,2,2.36,3.6,3.11,1.88,2.04,19,12,10,1
"2122","F1",2021-10-31,10,"Strasbourg","Lorient",4,0,4,2.03,3.48,4.12,2.08,1.84,15,5,6,0
"2122","F1",2021-10-31,10,"Troyes","Rennes",2,2,4,3.84,3.66,2.04,2.02,1.88,14,13,5,5
"2122","F1",2021-10-31,10,"Brest","Monaco",2,0,2,4.56,4.03,1.8,1.85,2.06,7,5,3,2
"2122","F1",2021-10-31,10,"Clermont","Marseille",0,1,1,2.98,3.73,2.39,1.85,2.07,12,9,1,4
"2122","F1",2021-11-05,11,"Lens","Troyes",4,0,4,1.63,4.23,5.69,1.72,2.22,28,14,12,6
"2122","F1",2021-11-06,11,"Lille","Angers",1,1,2,1.79,3.62,5.34,2.17,1.76,11,9,6,5
"2122","F1",2021-11-06,11,"Bordeaux","Paris SG",2,3,5,9.31,5.93,1.33,1.47,2.82,18,9,6,5
"2122","F1",2021-11-07,11,"Marseille","Metz",0,0,0,1.42,5.17,7.94,1.68,2.29,15,12,3,4
"2122","F1",2021-11-07,11,"Lorient","Brest",1,2,3,2.53,3.33,3.07,1.96,1.94,9,16,3,5
"2122","F1",2021-11-07,11,"Nantes","Strasbourg",2,2,4,2.42,3.39,3.19,2.19,1.75,20,17,6,6
"2122","F1",2021-11-07,11,"Reims","Monaco",0,0,0,4.19,3.41,2.04,2.16,1.77,11,12,4,3
"2122","F1",2021-11-07,11,"St Etienne","Clermont",3,2,5,2.58,3.43,2.91,1.83,2.07,18,9,4,4
"2122","F1",2021-11-07,11,"Nice","Montpellier",0,1,1,1.57,4.62,5.77,1.66,2.35,22,8,6,2
"2122","F1",2021-11-07,11,"Rennes","Lyon",4,1,5,2.7,3.6,2.68,1.65,2.37,25,6,12,4
"2122","F1",2021-11-19,11,"Monaco","Lille",2,2,4,2.19,3.34,3.75,2.24,1.71,17,15,8,8
"2122","F1",2021-11-20,11,"Paris SG","Nantes",3,1,4,1.23,6.89,13.3,1.51,2.68,14,12,7,6
"2122","F1",2021-11-20,11,"Rennes","Montpellier",2,0,2,1.53,4.68,6.33,1.68,2.29,30,4,7,2
"2122","F1",2021-11-21,11,"Brest","Lens",4,0,4,3.34,3.67,2.22,1.86,2.06,13,14,5,5
"2122","F1",2021-11-21,11,"Angers","Lorient",1,0,1,1.96,3.37,4.62,2.32,1.67,8,10,4,3
"2122","F1",2021-11-21,11,"Metz","Bordeaux",3,3,6,2.46,3.31,3.18,2.13,1.79,20,19,9,5
"2122","F1",2021-11-21,11,"Strasbourg","Reims",1,1,2,2.03,3.39,4.25,2.43,1.62,21,10,3,3
"2122","F1",2021-11-21,11,"Troyes","St Etienne",0,1,1,2.37,3.39,3.28,1.93,1.98,15,14,3,4
"2122","F1",2021-11-21,11,"Clermont","Nice",1,2,3,3.45,3.6,2.2,2.03,1.88,18,9,6,4
"2122","I1",2021-08-21,8,"Inter","Genoa",4,0,4,1.36,5.37,9.65,1.67,2.33,17,11,8,5
"2122","I1",2021-08-21,8,"Verona","Sassuolo",2,3,5,2.66,3.55,2.75,1.87,2.04,12,15,4,8
"2122","I1",2021-08-21,8,"Empoli","Lazio",1,3,4,5.01,4.02,1.74,1.75,2.19,16,8,5,5
"2122","I1",2021-08-21,8,"Torino","Atalanta",1,2,3,5.5,4.25,1.65,1.61,2.46,19,6,8,2
"2122","I1",2021-08-22,8,"Bologna","Salernitana",3,2,5,1.65,4.29,5.42,1.8,2.11,18,8,7,4
"2122","I1",2021-08-22,8,"Udinese","Juventus",2,2,4,7.59,4.48,1.49,1.79,2.13,11,11,6,4
"2122","I1",2021-08-22,8,"Napoli","Venezia",2,0,2,1.25,6.67,12.08,1.44,2.91,13,8,4,4
"2122","I1",2021-08-22,8,"Roma","Fiorentina",3,1,4,1.81,3.96,4.59,1.72,2.23,11,11,6,8
"2122","I1",2021-08-23,8,"Cagliari","Spezia",2,2,4,1.97,3.78,3.97,1.88,2.03,16,13,10,6
"2122","I1",2021-08-23,8,"Sampdoria","Milan",0,1,1,4.23,3.55,1.98,1.81,2.09,11,10,3,4
"2122","I1",2021-08-27,8,"Udinese","Venezia",3,0,3,1.75,3.82,5.24,2.13,1.79,18,8,10,3
"2122","I1",2021-08-27,8,"Verona","Inter",1,3,4,5.81,4.14,1.64,1.73,2.22,4,15,1,8
"2122","I1",2021-08-28,8,"Atalanta","Bologna",0,0,0,1.34,5.86,9.29,1.41,3.1,21,3,3,1
"2122","I1",2021-08-28,8,"Lazio","Spezia",6,1,7,1.36,5.48,9.14,1.54,2.64,18,5,10,2
"2122","I1",2021-08-28,8,"Fiorentina","Torino",2,1,3,2.2,3.56,3.5,1.85,2.06,10,4,7,1
"2122","I1",2021-08-28,8,"Juventus","Empoli",0,1,1,1.27,6.35,11.86,1.49,2.72,20,9,6,3
"2122","I1",2021-08-29,8,"Genoa","Napoli",1,2,3,6.27,4.36,1.57,1.55,2.46,7,12,3,8
"2122","I1",2021-08-29,8,"Sassuolo","Sampdoria",0,0,0,2.02,3.83,3.74,1.65,2.38,19,13,6,3
"2122","I1",2021-08-29,8,"Milan","Cagliari",4,1,5,1.43,4.99,7.94,1.54,2.49,17,6,5,2
"2122","I1",2021-08-29,8,"Salernitana","Roma",0,4,4,5.85,4.28,1.61,1.65,2.37,4,21,0,10
"2122","I1",2021-09-11,9,"Empoli","Venezia",1,2,3,1.84,4.05,4.27,1.81,2.11,17,10,6,3
"2122","I1",2021-09-11,9,"Napoli","Juventus",2,1,3,2.51,3.57,2.91,1.91,2,24,7,7,4
"2122","I1",2021-09-11,9,"Atalanta","Fiorentina",1,2,3,1.6,4.25,6.05,1.54,2.63,10,7,5,2
"2122","I1",2021-09-12,9,"Sampdoria","Inter",2,2,4,5.21,4.17,1.68,1.71,2.24,12,8,3,3
"2122","I1",2021-09-12,9,"Cagliari","Genoa",2,3,5,2.14,3.47,3.73,1.9,2.01,8,9,3,3
"2122","I1",2021-09-12,9,"Spezia","Udinese",0,1,1,3.23,3.59,2.3,1.93,1.97,20,8,5,4
"2122","I1",2021-09-12,9,"Torino","Salernitana",4,0,4,1.61,4.18,6.05,1.87,2.05,15,7,7,2
"2122","I1",2021-09-12,9,"Milan","Lazio",2,0,2,2.22,3.64,3.36,1.69,2.29,17,7,3,5
"2122","I1",2021-09-12,9,"Roma","Sassuolo",2,1,3,1.61,5,4.94,1.48,2.8,19,13,9,7
"2122","I1",2021-09-13,9,"Bologna","Verona",1,0,1,2.19,3.83,3.29,1.7,2.26,13,5,4,1
"2122","I1",2021-09-17,9,"Sassuolo","Torino",0,1,1,1.81,4.02,4.48,1.58,2.53,9,18,1,6
"2122","I1",2021-09-18,9,"Genoa","Fiorentina",1,2,3,3.56,3.42,2.23,1.94,1.96,9,16,3,5
"2122","I1",2021-09-18,9,"Inter","Bologna",6,1,7,1.4,5.3,8.33,1.57,2.54,19,7,11,2
"2122","I1",2021-09-18,9,"Salernitana","Atalanta",0,1,1,9.79,5.69,1.34,1.54,2.63,11,10,1,3
"2122","I1",2021-09-19,9,"Empoli","Sampdoria",0,3,3,2.6,3.75,2.69,1.74,2.2,15,14,4,7
"2122","I1",2021-09-19,9,"Venezia","Spezia",1,2,3,2.47,3.59,2.95,1.74,2.21,14,12,3,3
"2122","I1",2021-09-19,9,"Lazio","Cagliari",2,2,4,1.46,4.97,7.24,1.58,2.53,28,10,10,3
"2122","I1",2021-09-19,9,"Verona","Roma",3,2,5,4.2,4.02,1.86,1.72,2.23,10,15,6,2
"2122","I1",2021-09-19,9,"Juventus","Milan",1,1,2,2.13,3.69,3.55,1.79,2.12,9,13,4,3
"2122","I1",2021-09-20,9,"Udinese","Napoli",0,4,4,4.69,3.65,1.86,1.93,1.97,9,18,1,8
"2122","I1",2021-09-21,9,"Bologna","Genoa",2,2,4,2.06,3.47,4.02,1.93,1.97,17,11,6,6
"2122","I1",2021-09-21,9,"Atalanta","Sassuolo",2,1,3,1.56,4.56,6.16,1.56,2.59,14,8,5,1
"2122","I1",2021-09-21,9,"Fiorentina","Inter",1,3,4,3.8,3.75,2.03,1.76,2.18,14,17,6,5
"2122","I1",2021-09-22,9,"Salernitana","Verona",2,2,4,3.77,3.56,2.1,2.08,1.84,15,10,4,5
"2122","I1",2021-09-22,9,"Spezia","Juventus",2,3,5,8.94,5.42,1.37,1.58,2.53,10,26,5,9
"2122","I1",2021-09-22,9,"Cagliari","Empoli",0,2,2,2.04,3.85,3.65,1.72,2.22,16,17,1,5
"2122","I1",2021-09-22,9,"Milan","Venezia",2,0,2,1.25,6.55,12.36,1.46,2.81,15,8,4,2
"2122","I1",2021-09-23,9,"Sampdoria","Napoli",0,4,4,4.5,3.94,1.83,1.79,2.13,13,17,5,9
"2122","I1",2021-09-23,9,"Torino","Lazio",1,1,2,3.42,3.55,2.23,1.74,2.21,16,6,5,2
"2122","I1",2021-09-23,9,"Roma","Udinese",1,0,1,1.55,4.53,6.37,1.64,2.38,12,8,2,3
"2122","I1",2021-09-25,9,"Spezia","Milan",1,2,3,6.92,4.63,1.5,1.64,2.39,8,18,2,5
"2122","I1",2021-09-25,9,"Inter","Atalanta",2,2,4,2.02,3.77,3.8,1.77,2.15,19,23,6,5
"2122","I1",2021-09-25,9,"Genoa","Verona",3,3,6,2.83,3.26,2.77,2.05,1.86,10,12,4,7
"2122","I1",2021-09-26,9,"Juventus","Sampdoria",3,2,5,1.36,5.43,9.52,1.61,2.46,16,5,6,3
"2122","I1",2021-09-26,9,"Empoli","Bologna",4,2,6,2.69,3.75,2.61,1.66,2.35,15,20,7,5
"2122","I1",2021-09-26,9,"Sassuolo","Salernitana",1,0,1,1.46,4.89,7.28,1.59,2.5,17,12,6,5
"2122","I1",2021-09-26,9,"Udinese","Fiorentina",0,1,1,3.13,3.55,2.38,1.92,1.99,12,8,5,2
"2122","I1",2021-09-26,9,"Lazio","Roma",3,2,5,2.75,3.54,2.66,1.74,2.21,9,20,4,8
"2122","I1",2021-09-26,9,"Napoli","Cagliari",2,0,2,1.27,6.47,11.91,1.51,2.66,18,6,7,1
"2122","I1",2021-09-27,9,"Venezia","Torino",1,1,2,3.67,3.57,2.13,1.94,1.96,8,8,2,3
"2122","I1",2021-10-01,10,"Cagliari","Venezia",1,1,2,1.9,3.6,4.54,2.07,1.85,9,10,3,4
"2122","I1",2021-10-02,10,"Salernitana","Genoa",1,0,1,3.04,3.31,2.56,2.02,1.88,10,19,4,4
"2122","I1",2021-10-02,10,"Torino","Juventus",0,1,1,4.72,3.7,1.85,1.96,1.94,12,10,2,3
"2122","I1",2021-10-02,10,"Sassuolo","Inter",1,2,3,4.59,4.48,1.71,1.5,2.71,12,18,8,3
"2122","I1",2021-10-03,10,"Bologna","Lazio",3,0,3,3.27,3.64,2.27,1.7,2.27,10,8,3,4
"2122","I1",2021-10-03,10,"Sampdoria","Udinese",3,3,6,2.22,3.37,3.62,1.93,1.97,13,18,3,7
"2122","I1",2021-10-03,10,"Verona","Spezia",4,0,4,1.67,4.35,5.09,1.64,2.39,6,12,4,4
"2122","I1",2021-10-03,10,"Fiorentina","Napoli",1,2,3,4.06,3.53,2.03,1.77,2.16,10,12,3,6
"2122","I1",2021-10-03,10,"Roma","Empoli",2,0,2,1.45,5.42,6.69,1.42,3.05,18,11,7,3
"2122","I1",2021-10-03,10,"Atalanta","Milan",2,3,5,2.19,3.72,3.36,1.69,2.28,17,13,6,7
"2122","I1",2021-10-16,10,"Spezia","Salernitana",2,1,3,2.24,3.39,3.56,1.89,2.02,18,15,5,4
"2122","I1",2021-10-16,10,"Lazio","Inter",3,1,4,3.52,3.54,2.19,1.68,2.3,19,12,8,4
"2122","I1",2021-10-16,10,"Milan","Verona",3,2,5,1.56,4.4,6.43,1.64,2.39,17,10,4,5
"2122","I1",2021-10-17,10,"Cagliari","Sampdoria",3,1,4,2.65,3.45,2.82,1.81,2.1,12,17,5,3
"2122","I1",2021-10-17,10,"Empoli","Atalanta",1,4,5,5.49,4.28,1.64,1.52,2.65,13,22,6,7
"2122","I1",2021-10-17,10,"Genoa","Sassuolo",2,2,4,3.22,3.5,2.35,1.73,2.22,19,15,4,5
"2122","I1",2021-10-17,10,"Udinese","Bologna",1,1,2,2.38,3.44,3.21,1.99,1.92,10,23,2,11
"2122","I1",2021-10-17,10,"Napoli","Torino",1,0,1,1.44,4.68,8.38,1.71,2.25,10,11,3,3
"2122","I1",2021-10-17,10,"Juventus","Roma",1,0,1,1.92,3.72,4.3,1.75,2.19,6,14,2,4
"2122","I1",2021-10-18,10,"Venezia","Fiorentina",1,0,1,4.09,3.81,1.93,1.93,1.97,4,10,2,2
